SN;JD;Filt;mag
SN 1999by      ;2451315.19;V;13.383
SN 1999by      ;2451316.19;V;13.483
SN 1999by      ;2451317.19;V;13.591
SN 1999by      ;2451318.19;V;13.714
SN 1999by      ;2451319.18;V;13.815
SN 1999by      ;2451320.20;V;13.908
SN 1999by      ;2451322.19;V;14.117
SN 1999by      ;2451323.20;V;14.199
SN 1999by      ;2451324.19;V;14.276
SN 1999by      ;2451328.19;V;14.591
SN 1999by      ;2451329.19;V;14.677
SN 1999by      ;2451330.19;V;14.741
SN 1999by      ;2451334.19;V;14.971
SN 1999by      ;2451335.18;V;15.066
SN 1999by      ;2451337.19;V;15.134
SN 1999by      ;2451300.17;R;14.476
SN 1999by      ;2451303.18;R;13.624
SN 1999by      ;2451304.22;R;13.420
SN 1999by      ;2451305.20;R;13.299
SN 1999by      ;2451306.19;R;13.144
SN 1999by      ;2451307.19;R;13.049
SN 1999by      ;2451308.20;R;12.963
SN 1999by      ;2451309.19;R;12.895
SN 1999by      ;2451310.19;R;12.898
SN 1999by      ;2451311.19;R;12.901
SN 1999by      ;2451312.19;R;12.906
SN 1999by      ;2451313.19;R;12.931
SN 1999by      ;2451314.18;R;12.983
SN 1999by      ;2451315.19;R;13.042
SN 1999by      ;2451316.19;R;13.120
SN 1999by      ;2451317.19;R;13.204
SN 1999by      ;2451318.19;R;13.274
SN 1999by      ;2451319.18;R;13.355
SN 1999by      ;2451320.20;R;13.438
SN 1999by      ;2451322.19;R;13.599
SN 1999by      ;2451323.20;R;13.667
SN 1999by      ;2451324.19;R;13.756
SN 1999by      ;2451328.19;R;14.075
SN 1999by      ;2451329.19;R;14.206
SN 1999by      ;2451330.19;R;14.284
SN 1999by      ;2451334.19;R;14.584
SN 1999by      ;2451335.18;R;14.620
SN 1999by      ;2451337.19;R;14.742
SN 1999by      ;2451300.17;I;14.387
SN 1999by      ;2451303.18;I;13.542
SN 1999by      ;2451304.22;I;13.340
SN 1999by      ;2451305.20;I;13.216
SN 1999by      ;2451306.19;I;13.109
SN 1999by      ;2451307.19;I;13.031
SN 1999by      ;2451308.20;I;12.949
SN 1999by      ;2451309.19;I;12.901
SN 1999by      ;2451310.19;I;12.890
SN 1999by      ;2451311.19;I;12.884
SN 1999by      ;2451312.19;I;12.886
SN 1999by      ;2451313.19;I;12.929
SN 1999by      ;2451314.18;I;12.927
SN 1999by      ;2451315.19;I;12.966
SN 1999by      ;2451316.19;I;12.971
SN 1999by      ;2451317.19;I;13.016
SN 1999by      ;2451318.19;I;13.069
SN 1999by      ;2451319.18;I;13.088
SN 1999by      ;2451320.20;I;13.120
SN 1999by      ;2451322.19;I;13.226
SN 1999by      ;2451323.20;I;13.280
SN 1999by      ;2451324.19;I;13.366
SN 1999by      ;2451328.19;I;13.654
SN 1999by      ;2451329.19;I;13.764
SN 1999by      ;2451330.19;I;13.814
SN 1999by      ;2451334.19;I;14.129
SN 1999by      ;2451335.18;I;14.219
SN 1999by      ;2451337.19;I;14.308
SN 1999cl      ;2451336.20;B;15.331
SN 1999cl      ;2451337.23;B;15.226
SN 1999cl      ;2451338.20;B;15.142
SN 1999cl      ;2451339.22;B;15.099
SN 1999cl      ;2451342.25;B;15.091
SN 1999cl      ;2451344.19;B;15.141
SN 1999cl      ;2451345.20;B;15.187
SN 1999cl      ;2451346.21;B;15.237
SN 1999cl      ;2451347.20;B;15.293
SN 1999cl      ;2451348.22;B;15.399
SN 1999cl      ;2451351.20;B;15.623
SN 1999cl      ;2451353.19;B;15.866
SN 1999cl      ;2451355.20;B;16.065
SN 1999cl      ;2451357.20;B;16.337
SN 1999cl      ;2451359.19;B;16.528
SN 1999cl      ;2451362.19;B;16.930
SN 1999cl      ;2451365.19;B;17.153
SN 1999cl      ;2451368.20;B;17.339
SN 1999cl      ;2451372.20;B;17.917
SN 1999cl      ;2451377.20;B;17.752
SN 1999cl      ;2451380.19;B;17.953
SN 1999cl      ;2451383.19;B;17.999
SN 1999cl      ;2451336.20;V;14.273
SN 1999cl      ;2451337.23;V;14.124
SN 1999cl      ;2451338.20;V;14.052
SN 1999cl      ;2451339.22;V;13.981
SN 1999cl      ;2451342.25;V;13.890
SN 1999cl      ;2451344.19;V;13.897
SN 1999cl      ;2451345.20;V;13.879
SN 1999cl      ;2451346.21;V;13.909
SN 1999cl      ;2451347.20;V;13.925
SN 1999cl      ;2451348.22;V;13.947
SN 1999cl      ;2451351.20;V;14.128
SN 1999cl      ;2451353.19;V;14.258
SN 1999cl      ;2451355.20;V;14.382
SN 1999cl      ;2451357.20;V;14.481
SN 1999cl      ;2451359.19;V;14.596
SN 1999cl      ;2451362.19;V;14.730
SN 1999cl      ;2451365.19;V;14.897
SN 1999cl      ;2451368.20;V;15.098
SN 1999cl      ;2451372.20;V;15.377
SN 1999cl      ;2451377.20;V;15.612
SN 1999cl      ;2451380.19;V;15.762
SN 1999cl      ;2451383.19;V;15.845
SN 1999cl      ;2451336.20;R;13.609
SN 1999cl      ;2451337.23;R;13.496
SN 1999cl      ;2451338.20;R;13.457
SN 1999cl      ;2451339.22;R;13.407
SN 1999cl      ;2451342.25;R;13.350
SN 1999cl      ;2451344.19;R;13.339
SN 1999cl      ;2451345.20;R;13.344
SN 1999cl      ;2451346.21;R;13.378
SN 1999cl      ;2451347.20;R;13.435
SN 1999cl      ;2451348.22;R;13.490
SN 1999cl      ;2451351.20;R;13.730
SN 1999cl      ;2451353.19;R;13.834
SN 1999cl      ;2451355.20;R;13.859
SN 1999cl      ;2451357.20;R;13.923
SN 1999cl      ;2451359.19;R;13.951
SN 1999cl      ;2451365.19;R;14.085
SN 1999cl      ;2451368.20;R;14.227
SN 1999cl      ;2451372.20;R;14.561
SN 1999cl      ;2451377.20;R;14.802
SN 1999cl      ;2451380.19;R;15.015
SN 1999cl      ;2451383.19;R;15.113
SN 1999cl      ;2451336.20;I;13.325
SN 1999cl      ;2451337.23;I;13.251
SN 1999cl      ;2451338.20;I;13.226
SN 1999cl      ;2451339.22;I;13.226
SN 1999cl      ;2451342.25;I;13.262
SN 1999cl      ;2451344.19;I;13.275
SN 1999cl      ;2451345.20;I;13.323
SN 1999cl      ;2451346.21;I;13.359
SN 1999cl      ;2451347.20;I;13.393
SN 1999cl      ;2451348.22;I;13.461
SN 1999cl      ;2451351.20;I;13.615
SN 1999cl      ;2451353.19;I;13.664
SN 1999cl      ;2451355.20;I;13.659
SN 1999cl      ;2451357.20;I;13.573
SN 1999cl      ;2451359.19;I;13.543
SN 1999cl      ;2451362.19;I;13.509
SN 1999cl      ;2451365.19;I;13.521
SN 1999cl      ;2451368.20;I;13.577
SN 1999cl      ;2451377.20;I;14.075
SN 1999cl      ;2451380.19;I;14.385
SN 1999cl      ;2451383.19;I;14.529
SN 1999cp      ;2451348.27;B;17.266
SN 1999cp      ;2451349.23;B;16.666
SN 1999cp      ;2451350.21;B;16.098
SN 1999cp      ;2451356.20;B;14.469
SN 1999cp      ;2451357.22;B;14.355
SN 1999cp      ;2451358.27;B;14.251
SN 1999cp      ;2451359.22;B;14.150
SN 1999cp      ;2451360.20;B;14.103
SN 1999cp      ;2451361.23;B;14.063
SN 1999cp      ;2451362.21;B;14.027
SN 1999cp      ;2451363.20;B;14.016
SN 1999cp      ;2451364.20;B;14.011
SN 1999cp      ;2451365.21;B;14.042
SN 1999cp      ;2451366.20;B;14.080
SN 1999cp      ;2451367.20;B;14.117
SN 1999cp      ;2451368.22;B;14.181
SN 1999cp      ;2451369.20;B;14.215
SN 1999cp      ;2451370.20;B;14.274
SN 1999cp      ;2451372.22;B;14.469
SN 1999cp      ;2451374.20;B;14.655
SN 1999cp      ;2451376.22;B;14.790
SN 1999cp      ;2451378.20;B;15.020
SN 1999cp      ;2451382.19;B;15.472
SN 1999cp      ;2451385.18;B;15.821
SN 1999cp      ;2451388.19;B;16.116
SN 1999cp      ;2451391.19;B;16.356
SN 1999cp      ;2451398.18;B;16.861
SN 1999cp      ;2451348.27;V;17.211
SN 1999cp      ;2451349.23;V;16.596
SN 1999cp      ;2451350.21;V;16.140
SN 1999cp      ;2451356.20;V;14.498
SN 1999cp      ;2451357.22;V;14.335
SN 1999cp      ;2451358.27;V;14.266
SN 1999cp      ;2451359.22;V;14.177
SN 1999cp      ;2451360.20;V;14.129
SN 1999cp      ;2451361.23;V;14.071
SN 1999cp      ;2451362.21;V;14.041
SN 1999cp      ;2451363.20;V;14.016
SN 1999cp      ;2451364.20;V;14.029
SN 1999cp      ;2451365.21;V;14.012
SN 1999cp      ;2451366.20;V;14.033
SN 1999cp      ;2451367.20;V;14.050
SN 1999cp      ;2451368.22;V;14.093
SN 1999cp      ;2451369.20;V;14.122
SN 1999cp      ;2451370.20;V;14.165
SN 1999cp      ;2451372.22;V;14.269
SN 1999cp      ;2451374.20;V;14.400
SN 1999cp      ;2451376.22;V;14.503
SN 1999cp      ;2451378.20;V;14.619
SN 1999cp      ;2451382.19;V;14.815
SN 1999cp      ;2451385.18;V;14.987
SN 1999cp      ;2451388.19;V;15.127
SN 1999cp      ;2451391.19;V;15.289
SN 1999cp      ;2451395.19;V;15.511
SN 1999cp      ;2451398.18;V;15.760
SN 1999cp      ;2451401.18;V;15.900
SN 1999cp      ;2451348.27;R;17.146
SN 1999cp      ;2451349.23;R;16.462
SN 1999cp      ;2451350.21;R;15.952
SN 1999cp      ;2451356.20;R;14.369
SN 1999cp      ;2451357.22;R;14.223
SN 1999cp      ;2451358.27;R;14.171
SN 1999cp      ;2451359.22;R;14.062
SN 1999cp      ;2451360.20;R;14.060
SN 1999cp      ;2451361.23;R;14.060
SN 1999cp      ;2451362.21;R;14.006
SN 1999cp      ;2451363.20;R;13.991
SN 1999cp      ;2451364.20;R;13.980
SN 1999cp      ;2451365.21;R;13.970
SN 1999cp      ;2451366.20;R;14.011
SN 1999cp      ;2451367.20;R;14.011
SN 1999cp      ;2451368.22;R;14.058
SN 1999cp      ;2451369.20;R;14.103
SN 1999cp      ;2451370.20;R;14.156
SN 1999cp      ;2451372.22;R;14.339
SN 1999cp      ;2451374.20;R;14.538
SN 1999cp      ;2451376.22;R;14.711
SN 1999cp      ;2451378.20;R;14.809
SN 1999cp      ;2451382.19;R;14.874
SN 1999cp      ;2451388.19;R;14.924
SN 1999cp      ;2451391.19;R;15.009
SN 1999cp      ;2451395.19;R;15.233
SN 1999cp      ;2451398.18;R;15.457
SN 1999cp      ;2451401.18;R;15.603
SN 1999cp      ;2451348.27;I;17.333
SN 1999cp      ;2451349.23;I;16.403
SN 1999cp      ;2451350.21;I;15.757
SN 1999cp      ;2451357.22;I;14.329
SN 1999cp      ;2451358.27;I;14.262
SN 1999cp      ;2451359.22;I;14.201
SN 1999cp      ;2451360.20;I;14.240
SN 1999cp      ;2451361.23;I;14.245
SN 1999cp      ;2451362.21;I;14.284
SN 1999cp      ;2451363.20;I;14.342
SN 1999cp      ;2451364.20;I;14.366
SN 1999cp      ;2451365.21;I;14.417
SN 1999cp      ;2451366.20;I;14.481
SN 1999cp      ;2451367.20;I;14.504
SN 1999cp      ;2451368.22;I;14.552
SN 1999cp      ;2451369.20;I;14.579
SN 1999cp      ;2451370.20;I;14.661
SN 1999cp      ;2451372.22;I;14.872
SN 1999cp      ;2451374.20;I;15.030
SN 1999cp      ;2451376.22;I;15.132
SN 1999cp      ;2451378.20;I;15.191
SN 1999cp      ;2451382.19;I;15.093
SN 1999cp      ;2451385.18;I;15.037
SN 1999cp      ;2451388.19;I;14.958
SN 1999cp      ;2451391.19;I;14.898
SN 1999cp      ;2451395.19;I;14.928
SN 1999cp      ;2451398.18;I;15.133
SN 1999da      ;2451365.36;B;17.128
SN 1999da      ;2451366.32;B;16.984
SN 1999da      ;2451367.34;B;16.933
SN 1999da      ;2451368.34;B;16.863
SN 1999da      ;2451370.21;B;16.814
SN 1999da      ;2451372.32;B;16.959
SN 1999da      ;2451373.31;B;17.087
SN 1999da      ;2451377.22;B;17.693
SN 1999da      ;2451378.27;B;17.938
SN 1999da      ;2451379.28;B;18.074
SN 1999da      ;2451380.30;B;18.343
SN 1999da      ;2451381.27;B;18.336
SN 1999da      ;2451382.24;B;18.473
SN 1999da      ;2451383.29;B;18.714
SN 1999da      ;2451385.26;B;19.032
SN 1999da      ;2451387.31;B;18.946
SN 1999da      ;2451389.29;B;19.068
SN 1999da      ;2451391.31;B;19.156
SN 1999da      ;2451393.21;B;19.442
SN 1999da      ;2451395.26;B;19.390
SN 1999da      ;2451400.20;B;19.493
SN 1999da      ;2451403.20;B;19.525
SN 1999da      ;2451408.17;B;19.763
SN 1999da      ;2451409.20;B;20.037
SN 1999da      ;2451410.19;B;20.012
SN 1999da      ;2451365.36;V;16.752
SN 1999da      ;2451366.32;V;16.612
SN 1999da      ;2451367.34;V;16.491
SN 1999da      ;2451368.34;V;16.382
SN 1999da      ;2451369.32;V;16.291
SN 1999da      ;2451370.21;V;16.262
SN 1999da      ;2451372.32;V;16.192
SN 1999da      ;2451373.31;V;16.205
SN 1999da      ;2451377.22;V;16.431
SN 1999da      ;2451378.27;V;16.600
SN 1999da      ;2451379.28;V;16.718
SN 1999da      ;2451380.30;V;16.833
SN 1999da      ;2451381.27;V;16.909
SN 1999da      ;2451382.24;V;17.021
SN 1999da      ;2451383.29;V;17.120
SN 1999da      ;2451385.26;V;17.248
SN 1999da      ;2451387.31;V;17.407
SN 1999da      ;2451389.29;V;17.609
SN 1999da      ;2451391.31;V;17.821
SN 1999da      ;2451393.21;V;17.914
SN 1999da      ;2451395.26;V;18.072
SN 1999da      ;2451403.20;V;18.345
SN 1999da      ;2451408.17;V;18.563
SN 1999da      ;2451409.20;V;18.524
SN 1999da      ;2451410.19;V;18.627
SN 1999da      ;2451365.36;R;16.543
SN 1999da      ;2451366.32;R;16.386
SN 1999da      ;2451367.34;R;16.253
SN 1999da      ;2451368.34;R;16.133
SN 1999da      ;2451369.32;R;16.054
SN 1999da      ;2451370.21;R;15.982
SN 1999da      ;2451372.32;R;15.932
SN 1999da      ;2451373.31;R;15.929
SN 1999da      ;2451377.22;R;16.067
SN 1999da      ;2451378.27;R;16.145
SN 1999da      ;2451379.28;R;16.248
SN 1999da      ;2451380.30;R;16.332
SN 1999da      ;2451381.27;R;16.402
SN 1999da      ;2451382.24;R;16.474
SN 1999da      ;2451383.29;R;16.559
SN 1999da      ;2451385.26;R;16.707
SN 1999da      ;2451387.31;R;16.786
SN 1999da      ;2451389.29;R;17.045
SN 1999da      ;2451391.31;R;17.254
SN 1999da      ;2451393.21;R;17.419
SN 1999da      ;2451395.26;R;17.551
SN 1999da      ;2451400.20;R;17.855
SN 1999da      ;2451403.20;R;17.899
SN 1999da      ;2451409.20;R;18.172
SN 1999da      ;2451410.19;R;18.315
SN 1999da      ;2451365.36;I;16.747
SN 1999da      ;2451366.32;I;16.560
SN 1999da      ;2451367.34;I;16.417
SN 1999da      ;2451368.34;I;16.188
SN 1999da      ;2451369.32;I;16.089
SN 1999da      ;2451370.21;I;16.022
SN 1999da      ;2451372.32;I;15.972
SN 1999da      ;2451373.31;I;15.962
SN 1999da      ;2451377.22;I;16.020
SN 1999da      ;2451378.27;I;16.066
SN 1999da      ;2451379.28;I;16.111
SN 1999da      ;2451380.30;I;16.139
SN 1999da      ;2451381.27;I;16.179
SN 1999da      ;2451382.24;I;16.207
SN 1999da      ;2451383.29;I;16.323
SN 1999da      ;2451385.26;I;16.372
SN 1999da      ;2451387.31;I;16.600
SN 1999da      ;2451389.29;I;16.637
SN 1999da      ;2451391.31;I;16.833
SN 1999da      ;2451393.21;I;16.983
SN 1999da      ;2451395.26;I;17.210
SN 1999da      ;2451400.20;I;17.245
SN 1999da      ;2451403.20;I;17.573
SN 1999da      ;2451408.17;I;17.846
SN 1999da      ;2451409.20;I;17.972
SN 1999da      ;2451410.19;I;17.971
SN 1999dg      ;2451391.22;B;16.107
SN 1999dg      ;2451395.20;B;16.142
SN 1999dg      ;2451403.17;B;16.853
SN 1999dg      ;2451407.17;B;17.366
SN 1999dg      ;2451409.17;B;17.701
SN 1999dg      ;2451410.17;B;17.874
SN 1999dg      ;2451414.17;B;18.267
SN 1999dg      ;2451418.16;B;18.718
SN 1999dg      ;2451422.16;B;19.102
SN 1999dg      ;2451426.15;B;19.051
SN 1999dg      ;2451391.22;V;16.163
SN 1999dg      ;2451395.20;V;16.084
SN 1999dg      ;2451403.17;V;16.485
SN 1999dg      ;2451407.17;V;16.717
SN 1999dg      ;2451409.17;V;16.800
SN 1999dg      ;2451410.17;V;16.851
SN 1999dg      ;2451414.17;V;17.211
SN 1999dg      ;2451418.16;V;17.634
SN 1999dg      ;2451422.16;V;17.942
SN 1999dg      ;2451426.15;V;18.062
SN 1999dg      ;2451391.22;R;16.024
SN 1999dg      ;2451395.20;R;16.004
SN 1999dg      ;2451403.17;R;16.581
SN 1999dg      ;2451407.17;R;16.644
SN 1999dg      ;2451409.17;R;16.577
SN 1999dg      ;2451410.17;R;16.723
SN 1999dg      ;2451414.17;R;16.895
SN 1999dg      ;2451418.16;R;17.179
SN 1999dg      ;2451422.16;R;17.630
SN 1999dg      ;2451426.15;R;17.718
SN 1999dg      ;2451391.22;I;16.289
SN 1999dg      ;2451395.20;I;16.435
SN 1999dg      ;2451403.17;I;17.159
SN 1999dg      ;2451407.17;I;16.915
SN 1999dg      ;2451409.17;I;16.848
SN 1999dg      ;2451410.17;I;16.887
SN 1999dg      ;2451414.17;I;16.863
SN 1999dg      ;2451418.16;I;17.008
